Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US26057,26057,"Gratiot County, Michigan",42148,*****
0500000US26059,26059,"Hillsdale County, Michigan",46463,*****
0500000US26061,26061,"Houghton County, Michigan",36494,*****
0500000US26063,26063,"Huron County, Michigan",32751,*****
0500000US26065,26065,"Ingham County, Michigan",281531,*****
0500000US26067,26067,"Ionia County, Michigan",63909,*****
0500000US26069,26069,"Iosco County, Michigan",25662,*****
0500000US26071,26071,"Iron County, Michigan",11723,*****
0500000US26073,26073,"Isabella County, Michigan",70400,*****
0500000US26075,26075,"Jackson County, Michigan",160126,*****
0500000US26077,26077,"Kalamazoo County, Michigan",252763,*****
0500000US26079,26079,"Kalkaska County, Michigan",17142,*****
0500000US26081,26081,"Kent County, Michigan",609544,*****
0500000US26083,26083,"Keweenaw County, Michigan",2181,*****
0500000US26085,26085,"Lake County, Michigan",11485,*****
0500000US26087,26087,"Lapeer County, Michigan",88323,*****
0500000US26089,26089,"Leelanau County, Michigan",21682,*****
0500000US26091,26091,"Lenawee County, Michigan",99505,*****
0500000US26093,26093,"Livingston County, Michigan",182402,*****
0500000US26095,26095,"Luce County, Michigan",6550,*****
0500000US26097,26097,"Mackinac County, Michigan",11099,*****
0500000US26099,26099,"Macomb County, Michigan",845197,*****
0500000US26101,26101,"Manistee County, Michigan",24626,*****
0500000US26103,26103,"Marquette County, Michigan",67358,*****
0500000US26105,26105,"Mason County, Michigan",28648,*****
0500000US26107,26107,"Mecosta County, Michigan",43007,*****
0500000US26109,26109,"Menominee County, Michigan",23917,*****
0500000US26111,26111,"Midland County, Michigan",83842,*****
0500000US26113,26113,"Missaukee County, Michigan",14940,*****
0500000US26115,26115,"Monroe County, Michigan",151408,*****
0500000US26117,26117,"Montcalm County, Michigan",63234,*****
0500000US26119,26119,"Montmorency County, Michigan",9598,*****
0500000US26121,26121,"Muskegon County, Michigan",171153,*****
0500000US26123,26123,"Newaygo County, Michigan",48280,*****
0500000US26125,26125,"Oakland County, Michigan",1213406,*****
0500000US26127,26127,"Oceana County, Michigan",26456,*****
0500000US26129,26129,"Ogemaw County, Michigan",21537,*****
0500000US26131,26131,"Ontonagon County, Michigan",6584,*****
0500000US26133,26133,"Osceola County, Michigan",23404,*****
0500000US26135,26135,"Oscoda County, Michigan",8590,*****
0500000US26137,26137,"Otsego County, Michigan",24127,*****
0500000US26139,26139,"Ottawa County, Michigan",267017,*****
0500000US26141,26141,"Presque Isle County, Michigan",13234,*****
0500000US26143,26143,"Roscommon County, Michigan",24281,*****
0500000US26145,26145,"Saginaw County, Michigan",198841,*****
0500000US26147,26147,"St. Clair County, Michigan",161865,*****
0500000US26149,26149,"St. Joseph County, Michigan",61111,*****
0500000US26151,26151,"Sanilac County, Michigan",42637,*****
0500000US26153,26153,"Schoolcraft County, Michigan",8407,*****
0500000US26155,26155,"Shiawassee County, Michigan",69910,*****
0500000US26157,26157,"Tuscola County, Michigan",55172,*****
0500000US26159,26159,"Van Buren County, Michigan",75897,*****
0500000US26161,26161,"Washtenaw County, Michigan",348560,*****
0500000US26163,26163,"Wayne County, Michigan",1804507,*****
0500000US26165,26165,"Wexford County, Michigan",32690,*****
0500000US27001,27001,"Aitkin County, Minnesota",16032,*****
0500000US27003,27003,"Anoka County, Minnesota",334027,*****
0500000US27005,27005,"Becker County, Minnesota",32800,*****
0500000US27007,27007,"Beltrami County, Minnesota",45021,*****
0500000US27009,27009,"Benton County, Minnesota",38756,*****
0500000US27011,27011,"Big Stone County, Minnesota",5209,*****
0500000US27013,27013,"Blue Earth County, Minnesota",64504,*****
0500000US27015,27015,"Brown County, Minnesota",25643,*****
0500000US27017,27017,"Carlton County, Minnesota",35398,*****
0500000US27019,27019,"Carver County, Minnesota",92770,*****
0500000US27021,27021,"Cass County, Minnesota",28485,*****
0500000US27023,27023,"Chippewa County, Minnesota",12272,*****
0500000US27025,27025,"Chisago County, Minnesota",53691,*****
0500000US27027,27027,"Clay County, Minnesota",59638,*****
0500000US27029,27029,"Clearwater County, Minnesota",8725,*****
0500000US27031,27031,"Cook County, Minnesota",5195,*****
0500000US27033,27033,"Cottonwood County, Minnesota",11658,*****
0500000US27035,27035,"Crow Wing County, Minnesota",62742,*****
0500000US27037,27037,"Dakota County, Minnesota",402306,*****
0500000US27039,27039,"Dodge County, Minnesota",20159,*****
0500000US27041,27041,"Douglas County, Minnesota",36264,*****
0500000US27043,27043,"Faribault County, Minnesota",14430,*****
0500000US27045,27045,"Fillmore County, Minnesota",20870,*****
0500000US27047,27047,"Freeborn County, Minnesota",31129,*****
0500000US27049,27049,"Goodhue County, Minnesota",46259,*****
0500000US27051,27051,"Grant County, Minnesota",5990,*****
0500000US27053,27053,"Hennepin County, Minnesota",1170623,*****
0500000US27055,27055,"Houston County, Minnesota",18915,*****
0500000US27057,27057,"Hubbard County, Minnesota",20440,*****
0500000US27059,27059,"Isanti County, Minnesota",38078,*****
0500000US27061,27061,"Itasca County, Minnesota",45219,*****
0500000US27063,27063,"Jackson County, Minnesota",10263,*****
0500000US27065,27065,"Kanabec County, Minnesota",16151,*****
0500000US27067,27067,"Kandiyohi County, Minnesota",42265,*****
0500000US27069,27069,"Kittson County, Minnesota",4528,*****
0500000US27071,27071,"Koochiching County, Minnesota",13251,*****
0500000US27073,27073,"Lac qui Parle County, Minnesota",7184,*****
0500000US27075,27075,"Lake County, Minnesota",10825,*****
0500000US27077,27077,"Lake of the Woods County, Minnesota",3998,*****
0500000US27079,27079,"Le Sueur County, Minnesota",27758,*****
0500000US27081,27081,"Lincoln County, Minnesota",5854,*****
0500000US27083,27083,"Lyon County, Minnesota",25703,*****
0500000US27085,27085,"McLeod County, Minnesota",36321,*****
0500000US27087,27087,"Mahnomen County, Minnesota",5475,*****
0500000US27089,27089,"Marshall County, Minnesota",9454,*****
0500000US27091,27091,"Martin County, Minnesota",20634,*****
0500000US27093,27093,"Meeker County, Minnesota",23197,*****
0500000US27095,27095,"Mille Lacs County, Minnesota",25927,*****
0500000US27097,27097,"Morrison County, Minnesota",33118,*****
0500000US27099,27099,"Mower County, Minnesota",39252,*****
0500000US27101,27101,"Murray County, Minnesota",8639,*****
0500000US27103,27103,"Nicollet County, Minnesota",32849,*****
0500000US27105,27105,"Nobles County, Minnesota",21490,*****
0500000US27107,27107,"Norman County, Minnesota",6753,*****
0500000US27109,27109,"Olmsted County, Minnesota",146063,*****
0500000US27111,27111,"Otter Tail County, Minnesota",57369,*****
0500000US27113,27113,"Pennington County, Minnesota",14008,*****
0500000US27115,27115,"Pine County, Minnesota",29449,*****
0500000US27117,27117,"Pipestone County, Minnesota",9470,*****
0500000US27119,27119,"Polk County, Minnesota",31522,*****
0500000US27121,27121,"Pope County, Minnesota",10957,*****
0500000US27123,27123,"Ramsey County, Minnesota",515732,*****
0500000US27125,27125,"Red Lake County, Minnesota",4087,*****
0500000US27127,27127,"Redwood County, Minnesota",15942,*****
0500000US27129,27129,"Renville County, Minnesota",15499,*****
0500000US27131,27131,"Rice County, Minnesota",64585,*****
0500000US27133,27133,"Rock County, Minnesota",9601,*****
0500000US27135,27135,"Roseau County, Minnesota",15587,*****
0500000US27137,27137,"St. Louis County, Minnesota",200327,*****
0500000US27139,27139,"Scott County, Minnesota",132774,*****
0500000US27141,27141,"Sherburne County, Minnesota",89120,*****
0500000US27143,27143,"Sibley County, Minnesota",15146,*****
0500000US27145,27145,"Stearns County, Minnesota",151053,*****
0500000US27147,27147,"Steele County, Minnesota",36512,*****
0500000US27149,27149,"Stevens County, Minnesota",9723,*****
0500000US27151,27151,"Swift County, Minnesota",9678,*****
0500000US27153,27153,"Todd County, Minnesota",24697,*****
0500000US27155,27155,"Traverse County, Minnesota",3507,*****
0500000US27157,27157,"Wabasha County, Minnesota",21549,*****
0500000US27159,27159,"Wadena County, Minnesota",13772,*****
0500000US27161,27161,"Waseca County, Minnesota",19046,*****
0500000US27163,27163,"Washington County, Minnesota",241315,*****
0500000US27165,27165,"Watonwan County, Minnesota",11173,*****
0500000US27167,27167,"Wilkin County, Minnesota",6576,*****
0500000US27169,27169,"Winona County, Minnesota",51328,*****
0500000US27171,27171,"Wright County, Minnesota",126142,*****
0500000US27173,27173,"Yellow Medicine County, Minnesota",10294,*****
0500000US28001,28001,"Adams County, Mississippi",32308,*****
0500000US28003,28003,"Alcorn County, Mississippi",37159,*****
0500000US28005,28005,"Amite County, Mississippi",13061,*****
0500000US28007,28007,"Attala County, Mississippi",19383,*****
0500000US28009,28009,"Benton County, Mississippi",8682,*****
0500000US28011,28011,"Bolivar County, Mississippi",34107,*****
0500000US28013,28013,"Calhoun County, Mississippi",14875,*****
0500000US28015,28015,"Carroll County, Mississippi",10501,*****
0500000US28017,28017,"Chickasaw County, Mississippi",17403,*****
0500000US28019,28019,"Choctaw County, Mississippi",8440,*****
0500000US28021,28021,"Claiborne County, Mississippi",9553,*****
0500000US28023,28023,"Clarke County, Mississippi",16614,*****
0500000US28025,28025,"Clay County, Mississippi",20539,*****
0500000US28027,28027,"Coahoma County, Mississippi",25815,*****
0500000US28029,28029,"Copiah County, Mississippi",29204,*****
0500000US28031,28031,"Covington County, Mississippi",19520,*****
0500000US28033,28033,"DeSoto County, Mississippi",163975,*****
0500000US28035,28035,"Forrest County, Mississippi",75991,*****
0500000US28037,28037,"Franklin County, Mississippi",8013,*****
0500000US28039,28039,"George County, Mississippi",22757,*****
0500000US28041,28041,"Greene County, Mississippi",14337,*****
0500000US28043,28043,"Grenada County, Mississippi",21745,*****
0500000US28045,28045,"Hancock County, Mississippi",44597,*****
0500000US28047,28047,"Harrison County, Mississippi",190756,*****
0500000US28049,28049,"Hinds County, Mississippi",246300,*****
0500000US28051,28051,"Holmes County, Mississippi",18931,*****
0500000US28053,28053,"Humphreys County, Mississippi",9258,*****
0500000US28055,28055,"Issaquena County, Mississippi",1383,181
0500000US28057,28057,"Itawamba County, Mississippi",23366,*****
0500000US28059,28059,"Jackson County, Mississippi",139906,*****
0500000US28061,28061,"Jasper County, Mississippi",16827,*****
0500000US28063,28063,"Jefferson County, Mississippi",7690,*****
0500000US28065,28065,"Jefferson Davis County, Mississippi",12248,*****
0500000US28067,28067,"Jones County, Mississippi",68174,*****
0500000US28069,28069,"Kemper County, Mississippi",10383,*****
0500000US28071,28071,"Lafayette County, Mississippi",48905,*****
0500000US28073,28073,"Lamar County, Mississippi",56763,*****
0500000US28075,28075,"Lauderdale County, Mississippi",80337,*****
0500000US28077,28077,"Lawrence County, Mississippi",12734,*****
0500000US28079,28079,"Leake County, Mississippi",23519,*****
0500000US28081,28081,"Lee County, Mississippi",83964,*****
0500000US28083,28083,"Leflore County, Mississippi",31993,*****
0500000US28085,28085,"Lincoln County, Mississippi",34870,*****
0500000US28087,28087,"Lowndes County, Mississippi",59746,*****
0500000US28089,28089,"Madison County, Mississippi",97151,*****
0500000US28091,28091,"Marion County, Mississippi",26674,*****
0500000US28093,28093,"Marshall County, Mississippi",36823,*****
0500000US28095,28095,"Monroe County, Mississippi",36652,*****
0500000US28097,28097,"Montgomery County, Mississippi",10754,*****
0500000US28099,28099,"Neshoba County, Mississippi",29655,*****
0500000US28101,28101,"Newton County, Mississippi",21645,*****
0500000US28103,28103,"Noxubee County, Mississippi",11358,*****
0500000US28105,28105,"Oktibbeha County, Mississippi",48198,*****
0500000US28107,28107,"Panola County, Mississippi",34558,*****
0500000US28109,28109,"Pearl River County, Mississippi",55569,*****
0500000US28111,28111,"Perry County, Mississippi",12174,*****
0500000US28113,28113,"Pike County, Mississippi",40269,*****
0500000US28115,28115,"Pontotoc County, Mississippi",30207,*****
0500000US28117,28117,"Prentiss County, Mississippi",25354,*****
0500000US28119,28119,"Quitman County, Mississippi",8028,*****
0500000US28121,28121,"Rankin County, Mississippi",143665,*****
0500000US28123,28123,"Scott County, Mississippi",28255,*****
0500000US28125,28125,"Sharkey County, Mississippi",4889,181
0500000US28127,28127,"Simpson County, Mississippi",27439,*****
0500000US28129,28129,"Smith County, Mississippi",16414,*****
0500000US28131,28131,"Stone County, Mississippi",17854,*****
0500000US28133,28133,"Sunflower County, Mississippi",28722,*****
0500000US28135,28135,"Tallahatchie County, Mississippi",15231,*****
0500000US28137,28137,"Tate County, Mississippi",28625,*****
0500000US28139,28139,"Tippah County, Mississippi",22080,*****
0500000US28141,28141,"Tishomingo County, Mississippi",19582,*****
0500000US28143,28143,"Tunica County, Mississippi",10660,*****
0500000US28145,28145,"Union County, Mississippi",27338,*****
0500000US28147,28147,"Walthall County, Mississippi",15265,*****
0500000US28149,28149,"Warren County, Mississippi",48389,*****
0500000US28151,28151,"Washington County, Mississippi",50578,*****
0500000US28153,28153,"Wayne County, Mississippi",20675,*****
0500000US28155,28155,"Webster County, Mississippi",10129,*****
0500000US28157,28157,"Wilkinson County, Mississippi",9653,*****
0500000US28159,28159,"Winston County, Mississippi",19052,*****
0500000US28161,28161,"Yalobusha County, Mississippi",12554,*****
0500000US28163,28163,"Yazoo County, Mississippi",28122,*****
0500000US29001,29001,"Adair County, Missouri",25573,*****
0500000US29003,29003,"Andrew County, Missouri",17319,*****
0500000US29005,29005,"Atchison County, Missouri",5605,*****
0500000US29007,29007,"Audrain County, Missouri",25584,*****
0500000US29009,29009,"Barry County, Missouri",35614,*****
0500000US29011,29011,"Barton County, Missouri",12378,*****
0500000US29013,29013,"Bates County, Missouri",16878,*****
0500000US29015,29015,"Benton County, Missouri",19008,*****
0500000US29017,29017,"Bollinger County, Missouri",12408,*****
0500000US29019,29019,"Boone County, Missouri",165776,*****
0500000US29021,29021,"Buchanan County, Missouri",89419,*****
0500000US29023,29023,"Butler County, Missouri",42946,*****
0500000US29025,29025,"Caldwell County, Missouri",9249,*****
0500000US29027,29027,"Callaway County, Missouri",44276,*****
0500000US29029,29029,"Camden County, Missouri",43822,*****
0500000US29031,29031,"Cape Girardeau County, Missouri",76322,*****
0500000US29033,29033,"Carroll County, Missouri",9216,*****
0500000US29035,29035,"Carter County, Missouri",6260,*****
0500000US29037,29037,"Cass County, Missouri",99875,*****
0500000US29039,29039,"Cedar County, Missouri",13903,*****
0500000US29041,29041,"Chariton County, Missouri",7730,*****
0500000US29043,29043,"Christian County, Missouri",78724,*****
0500000US29045,29045,"Clark County, Missouri",7035,*****
0500000US29047,29047,"Clay County, Missouri",225116,*****
0500000US29049,29049,"Clinton County, Missouri",20659,*****
0500000US29051,29051,"Cole County, Missouri",76228,*****
0500000US29053,29053,"Cooper County, Missouri",17574,*****
0500000US29055,29055,"Crawford County, Missouri",24711,*****
0500000US29057,29057,"Dade County, Missouri",7734,*****
0500000US29059,29059,"Dallas County, Missouri",16733,*****
0500000US29061,29061,"Daviess County, Missouri",8347,*****
0500000US29063,29063,"DeKalb County, Missouri",12873,*****
0500000US29065,29065,"Dent County, Missouri",15649,*****
