name,location.coordinate.longitude,location.coordinate.latitude,review_count,rating,categories
XXX Rootbeer Drive-In,-122.035011291504,47.5379028320312,466,3,"[[""Burgers"",""burgers""],[""Diners"",""diners""]]"
Tim's Seafood,-122.198163,47.67829,21,4.5,"[[""Seafood Markets"",""seafoodmarkets""]]"
L&L Hawaiian Barbeque,-122.3139267,47.8200493,122,3.5,"[[""Hawaiian"",""hawaiian""],[""Barbeque"",""bbq""]]"
Whole Foods Market,-122.2726593,47.8198891,94,4,"[[""Grocery"",""grocery""],[""Health Markets"",""healthmarkets""]]"
Asian Garden Buffet,-122.246832393953,47.3784636278682,31,2.5,"[[""Chinese"",""chinese""],[""Buffets"",""buffets""]]"
305 Diner,-122.637634,47.732853,24,4,"[[""Diners"",""diners""]]"
Brix 25,-122.581718,47.328323,96,4,"[[""Seafood"",""seafood""],[""American (New)"",""newamerican""]]"
Fresh Fish Company,-122.387190473167,47.6869138398706,51,4.5,"[[""Seafood Markets"",""seafoodmarkets""]]"
Rocky Mountain Chocolate Factory,-122.3343964,47.6016006,31,3,"[[""Chocolatiers \u0026 Shops"",""chocolate""],[""Ice Cream \u0026 Frozen Yogurt"",""icecream""],[""Candy Stores"",""candy""]]"
Pasta Nova,-122.152679488063,47.7530481666327,93,4,"[[""Pasta Shops"",""pastashops""]]"
Maggiano's Little Italy,-122.200548,47.617157,590,3,"[[""Italian"",""italian""]]"
Angelo's,-122.16665,47.626914,68,4,"[[""Italian"",""italian""]]"
Chutneys,-122.19343663566,47.6183616717812,162,3,"[[""Indian"",""indpak""]]"
Sages Restaurant,-122.1276398,47.6767693,122,4.5,"[[""Italian"",""italian""],[""Gluten-Free"",""gluten_free""]]"
MOD Pizza,-122.123111486435,47.6814325771425,99,4,"[[""Pizza"",""pizza""],[""Fast Food"",""hotdogs""]]"
McDonald's,-122.1547012,47.6274796,23,3.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Frankies Pizza & Pasta,-122.11866,47.6733017,217,4,"[[""Italian"",""italian""],[""Pizza"",""pizza""],[""Gluten-Free"",""gluten_free""]]"
Applebee's,-122.154974788427,47.6241733878851,66,3,"[[""Sports Bars"",""sportsbars""],[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""]]"
Suni's Pizza & Burgers,-122.3137665,47.7589417,109,3.5,"[[""Pizza"",""pizza""],[""Burgers"",""burgers""]]"
Basil's Kitchen and Bar,-122.189362,47.607243,20,2.5,"[[""Italian"",""italian""],[""Mediterranean"",""mediterranean""]]"
Amaro Bistro,-122.207735984042,47.7613818497489,60,4,"[[""Italian"",""italian""],[""Pizza"",""pizza""],[""Salad"",""salad""]]"
Pasion Tequila Family Mexican,-122.210602,47.766472,147,4,"[[""Mexican"",""mexican""]]"
McDonald's,-122.1362534,47.5814095,22,3,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Tony's Bar & Grill,-122.176383972168,47.7317924499512,59,3.5,"[[""Dive Bars"",""divebars""],[""American (Traditional)"",""tradamerican""],[""Karaoke"",""karaoke""]]"
Jack In The Box,-122.1427,47.626846,16,2.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Carolina Smoke BBQ and Catering,-122.2207108,47.781868,221,3.5,"[[""Barbeque"",""bbq""],[""Caterers"",""catering""]]"
The Toad House Pizza Pub,-122.6308136,47.6212044,101,4,"[[""Pizza"",""pizza""]]"
Doofers Bar & Grill,-122.1204139,47.4888823,75,3.5,"[[""American (New)"",""newamerican""],[""Burgers"",""burgers""],[""Sandwiches"",""sandwiches""]]"
Tutta Bella Neapolitan Pizzeria,-122.04778520719,47.542945250223,215,4,"[[""Pizza"",""pizza""],[""Italian"",""italian""]]"
WildFin American Grill,-122.0506897,47.5441208,179,3.5,"[[""American (New)"",""newamerican""]]"
Papa John's Pizza,-122.125076,47.68013,20,3,"[[""Pizza"",""pizza""]]"
Boat Shed Restaurant,-122.617287,47.570164,118,3.5,"[[""Seafood"",""seafood""]]"
Jack In The Box,-122.1355133,47.5816803,12,2.5,"[[""Fast Food"",""hotdogs""],[""Burgers"",""burgers""]]"
Anthony's,-122.62435197830202,47.5636771755693,115,3.5,"[[""Seafood"",""seafood""]]"
Qdoba Mexican Grill,-122.1541977,47.756691,25,3.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""]]"
Papa John's Pizza,-122.20909655313,47.759968282856,14,3,"[[""Pizza"",""pizza""]]"
Spiro's Pizza and Pasta,-122.6104584,47.5334702,34,3.5,"[[""Pizza"",""pizza""],[""Italian"",""italian""]]"
Tantalus Restaurant,-122.040858864784,47.5405246764421,60,3.5,"[[""Greek"",""greek""]]"
Portofino Pizza & Pasta,-122.3638974,47.8218051,68,3,"[[""Pizza"",""pizza""],[""Italian"",""italian""],[""Bars"",""bars""]]"
Cafe De Paris Restaurant,-122.3812866,47.8122406,37,3.5,"[[""French"",""french""]]"
Chopsticks,-122.196228,47.4136887,63,3.5,"[[""Chinese"",""chinese""],[""Bakeries"",""bakeries""]]"
Black Angus Steakhouse,-122.293022,47.815975,130,3,"[[""Steakhouses"",""steak""],[""American (Traditional)"",""tradamerican""],[""Sports Bars"",""sportsbars""]]"
Outback Steakhouse,-122.2158432,47.7925491,95,3,"[[""Steakhouses"",""steak""]]"
Lombardi's Italian Restaurant,-122.207374423742,47.8216724842787,71,3.5,"[[""Italian"",""italian""],[""Pizza"",""pizza""],[""Beer, Wine \u0026 Spirits"",""beer_and_wine""]]"
Mama Stortini's,-122.2352905,47.3856392,203,3.5,"[[""Italian"",""italian""],[""American (New)"",""newamerican""],[""Burgers"",""burgers""]]"
Olive Garden Italian Restaurant,-122.290489,47.821938,136,3,"[[""Italian"",""italian""]]"
Montalcino Ristorante Italiano,-122.0370102,47.531311,79,4,"[[""Italian"",""italian""],[""Bars"",""bars""]]"
The Old Spaghetti Factory,-122.2675171,47.8213806,150,2.5,"[[""Italian"",""italian""]]"
Wild Vine Bistro,-122.2093277,47.8340607,88,3.5,"[[""American (New)"",""newamerican""],[""Music Venues"",""musicvenues""],[""Italian"",""italian""]]"
RAM Restaurant & Brewery,-122.016918,47.542968,114,3,"[[""American (New)"",""newamerican""],[""Breweries"",""breweries""]]"
Round Table Pizza,-122.694344,47.656784,32,4,"[[""Pizza"",""pizza""]]"
Wendy's,-122.219185,47.789692,15,2.5,"[[""Fast Food"",""hotdogs""],[""Burgers"",""burgers""]]"
Yacht Club Broiler,-122.693412,47.646431,51,3.5,"[[""Seafood"",""seafood""]]"
Golden Steer,-122.2020645,47.3882027,71,3,"[[""Steakhouses"",""steak""],[""Karaoke"",""karaoke""]]"
God's Work Cafe,-122.6535187,47.5667992,8,4,"[[""Soul Food"",""soulfood""]]"
JJ's Fish House,-122.6465653956,47.734284989706,114,3.5,"[[""Seafood"",""seafood""]]"
Chuck E. Cheese's,-122.284021933271,47.8236539452634,36,2.5,"[[""Pizza"",""pizza""]]"
Inn at El Gaucho,-122.349002435803,47.6147816330194,48,4,"[[""Hotels"",""hotels""]]"
The Grange Cafe,-121.9862366,47.7410774,79,4,"[[""American (New)"",""newamerican""],[""Cafes"",""cafes""]]"
Boston's Restaurant & Sports Bar,-122.220519,47.85899,119,3,"[[""Pizza"",""pizza""],[""Sports Bars"",""sportsbars""]]"
Papa John's Pizza,-122.2192612,47.8554688,18,3,"[[""Pizza"",""pizza""]]"
Olive Garden Italian Restaurant,-122.693312242627,47.6591500639915,53,3,"[[""Italian"",""italian""]]"
Bad Monkey Bar & Grill,-122.2304535,47.3756447,17,3,"[[""Sports Bars"",""sportsbars""],[""American (Traditional)"",""tradamerican""],[""Burgers"",""burgers""]]"
Subway,-122.292572,47.8242798,11,2,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Covington Cellars,-122.150213196874,47.7622796595097,45,4,"[[""Wineries"",""wineries""]]"
"The Rock Wood Fired Kitchen - Pizza, Burgers & Spirits",-122.108002,47.407644,113,3.5,"[[""Pizza"",""pizza""]]"
Red Lobster,-122.694122,47.659878,35,2.5,"[[""Seafood"",""seafood""],[""American (Traditional)"",""tradamerican""]]"
Blue Heron Bar & Grill,-121.922559,47.626255,13,4.5,"[[""Bars"",""bars""],[""American (Traditional)"",""tradamerican""]]"
Twin Dragon,-121.9871597,47.7390518,34,3,"[[""Chinese"",""chinese""]]"
Applebee's,-122.2018127,47.3737602,44,2.5,"[[""American (Traditional)"",""tradamerican""],[""Sports Bars"",""sportsbars""],[""Burgers"",""burgers""]]"
Capri Ristorante Italiano,-122.220253,47.8603134,80,2.5,"[[""Italian"",""italian""],[""Piano Bars"",""pianobars""],[""Lounges"",""lounges""]]"
The Lodge Sports Grill,-122.220238633454,47.8613935833769,42,2.5,"[[""Sports Bars"",""sportsbars""],[""American (New)"",""newamerican""]]"
Jimmy John's,-122.1968765,47.6158485,34,3.5,"[[""Sandwiches"",""sandwiches""]]"
JW Restaurant,-122.5954849,47.3380958,66,4.5,"[[""American (New)"",""newamerican""]]"
Applebee's,-122.113974541426,47.3582142591476,31,3.5,"[[""Sports Bars"",""sportsbars""],[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""]]"
Massimo Italian Grill,-122.6269531,47.3835983,63,4,"[[""Italian"",""italian""],[""Pizza"",""pizza""],[""Wine Bars"",""wine_bars""]]"
Jimmy John's,-122.1020508,47.6665688,62,3.5,"[[""Sandwiches"",""sandwiches""]]"
Jersey Mike's Subs,-122.2229919,47.4401093,65,4,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""],[""Delis"",""delis""]]"
Morso,-122.589622,47.340151,55,3.5,"[[""Wine Bars"",""wine_bars""],[""American (New)"",""newamerican""]]"
Farrelli's Wood Fire Pizza,-122.0201562,47.3625189,71,3.5,"[[""Pizza"",""pizza""],[""Gluten-Free"",""gluten_free""]]"
Jimmy John's,-122.185173,47.709259,26,3,"[[""Sandwiches"",""sandwiches""]]"
My Chef Lynn,-122.03101,47.58384,30,3.5,"[[""American (New)"",""newamerican""],[""Caterers"",""catering""],[""Food Trucks"",""foodtrucks""]]"
Spiro's Pizza & Pasta,-122.5806427,47.329071,50,3,"[[""Pizza"",""pizza""],[""Italian"",""italian""]]"
Hy-Iu-Hee-Hee,-122.59613,47.342323,33,3,"[[""Pizza"",""pizza""],[""Sports Bars"",""sportsbars""]]"
Adam's Northwest Bistro and Brewery,-121.9707629,47.8559031,123,4,"[[""Breweries"",""breweries""],[""Seafood"",""seafood""],[""Steakhouses"",""steak""]]"
Stone Soup Theatre,-122.342598,47.6561394,5,3,"[[""Performing Arts"",""theater""],[""Venues \u0026 Event Spaces"",""venues""]]"
The Heathman Hotel Kirkland,-122.2037125,47.6756401,55,4.5,"[[""Hotels"",""hotels""],[""Venues \u0026 Event Spaces"",""venues""]]"
Papa John's Pizza,-122.020689994097,47.3604331165552,12,3,"[[""Pizza"",""pizza""]]"
Subway,-122.04496,47.3889618,7,2.5,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Pizza Hut,-122.1794815,47.7100182,38,2,"[[""Pizza"",""pizza""]]"
IHOP,-122.2964478,47.4188614,38,3,"[[""American (Traditional)"",""tradamerican""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Diners"",""diners""]]"
Buzz Inn Steakhouse,-121.974565,47.85956,30,3,"[[""American (Traditional)"",""tradamerican""],[""Steakhouses"",""steak""]]"
Red Robin Gourmet Burgers,-121.975926,47.863262,45,3,"[[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""]]"
MOD Pizza,-122.272814,47.84898,204,4,"[[""Pizza"",""pizza""],[""Fast Food"",""hotdogs""]]"
Seattle Airport Marriott,-122.2908096,47.4439201,80,3.5,"[[""Hotels"",""hotels""]]"
Jack's Tavern,-122.222572,47.328636,18,3.5,"[[""Burgers"",""burgers""],[""Music Venues"",""musicvenues""],[""Bars"",""bars""]]"
Cedar Steakhouse,-122.570722550154,47.7136746793985,9,4,"[[""American (New)"",""newamerican""],[""Steakhouses"",""steak""]]"
Outback Steakhouse,-122.13617997641,47.576751885054,77,2.5,"[[""Steakhouses"",""steak""],[""Australian"",""australian""]]"
SEAR,-122.122335,47.674982,24,3,"[[""American (New)"",""newamerican""],[""Steakhouses"",""steak""]]"
Outback Steakhouse,-122.1790314,47.6795197,55,3,"[[""Steakhouses"",""steak""]]"
Maza Grill,-122.196977511048,47.4137842655182,22,4,"[[""Halal"",""halal""],[""Pakistani"",""pakistani""],[""Steakhouses"",""steak""]]"
Outback Steakhouse,-122.629627940264,47.6153164600711,45,2,"[[""Steakhouses"",""steak""]]"
Whiskey Creek Steak House,-122.6252399,47.701976,6,3.5,"[[""Steakhouses"",""steak""]]"
Steakhouse Supply,-122.329315185547,47.7988052368164,1,1,"[[""Steakhouses"",""steak""]]"
Arby's,-122.34713,47.778038,9,2.5,"[[""Fast Food"",""hotdogs""]]"
Arby's,-122.218521,47.791755,20,3,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Bob's Quality Meats,-122.2855301,47.5583115,86,4.5,"[[""Meat Shops"",""meats""],[""Butcher"",""butcher""]]"
Red Robin Gourmet Burgers,-122.202686244535,47.6153007726576,141,2.5,"[[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""]]"
Arby's,-122.299294,47.820667,10,2.5,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Arby's,-122.196205,47.442047,7,3,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Restaurant Marché,-122.5194092,47.6254196,68,4,"[[""French"",""french""]]"
Wibbley's Gourmet Hamburgers,-122.154648,47.630619,129,3.5,"[[""Burgers"",""burgers""]]"
Green Light Diner,-122.645432,47.733627,85,3.5,"[[""Diners"",""diners""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""American (Traditional)"",""tradamerican""]]"
Pizza Hut,-122.13762110443,47.577657505597,42,2.5,"[[""Pizza"",""pizza""]]"
Fatburger,-122.038239,47.545872,66,3.5,"[[""Fast Food"",""hotdogs""],[""Burgers"",""burgers""],[""American (Traditional)"",""tradamerican""]]"
Burger King,-122.1869202,47.7119102,20,2,"[[""Fast Food"",""hotdogs""],[""Burgers"",""burgers""]]"
Nikki's Restaurant & Lounge,-122.1086731,47.3584785,84,3,"[[""Diners"",""diners""]]"
Jack In The Box,-122.249985,47.849316,15,2.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
The Unlikely Spaniard LLC,-122.535453796387,47.6476135253906,3,5,"[[""Caterers"",""catering""],[""Spanish"",""spanish""],[""Personal Chefs"",""personalchefs""]]"
Taqueria El Rinconsito,-122.281319,47.822876,95,4,"[[""Mexican"",""mexican""],[""Sandwiches"",""sandwiches""]]"
El Cuento Preschool,-122.307369187474,47.6233566552401,1,5,"[[""Preschools"",""preschools""],[""Language Schools"",""language_schools""]]"
Trellis Restaurant,-122.203903,47.675743,233,3.5,"[[""American (New)"",""newamerican""]]"
Washington Academy of Languages,-122.3444417,47.6178056,7,4,"[[""Language Schools"",""language_schools""]]"
Zoom Language Center,-122.372064539951,47.6679901250735,5,3.5,"[[""Preschools"",""preschools""],[""Language Schools"",""language_schools""]]"
Todo Mexico,-122.2998276,47.8204689,90,3.5,"[[""Mexican"",""mexican""]]"
Sagalingua LLC,-122.178993,47.617672,4,5,"[[""Language Schools"",""language_schools""]]"
Escuela La Ventana Spanish Instruction,-122.3408356,47.6384583,2,5,"[[""Language Schools"",""language_schools""]]"
Chipotle Mexican Grill,-122.199852,47.6136017,173,3,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Vámonos Spanish Center,-122.332472652197,47.6615573465824,1,5,"[[""Language Schools"",""language_schools""]]"
Tropea Ristorante Italiano,-122.12519281553,47.675523761187996,291,4,"[[""Italian"",""italian""],[""Pizza"",""pizza""]]"
Taqueria El Sabor,-122.231498,47.384952,56,4,"[[""Mexican"",""mexican""]]"
Casa Guerrero,-122.238618975861,47.8493456017319,154,4.5,"[[""Mexican"",""mexican""]]"
Taco Del Mar,-122.201779335737,47.6169924438,14,2.5,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Tosoni's,-122.149429,47.628307,74,4,"[[""Modern European"",""modern_european""],[""Italian"",""italian""]]"
La Huerta International Market,-122.2292786,47.3836517,17,4,"[[""Mexican"",""mexican""],[""Grocery"",""grocery""],[""Bakeries"",""bakeries""]]"
Casa Rojas Express,-122.517936706543,47.6348724365234,26,4,"[[""Mexican"",""mexican""]]"
Papa Murphy's Take 'N' Bake Pizza,-122.1109695,47.6701813,16,3.5,"[[""Pizza"",""pizza""]]"
La Casita,-122.0331578,47.5819041,41,3.5,"[[""Mexican"",""mexican""]]"
Taqueria El Rinconsito,-122.231146171689,47.3834377527237,75,3.5,"[[""Mexican"",""mexican""],[""Sandwiches"",""sandwiches""]]"
The Original Pancake House,-122.1996613,47.6763916,171,3.5,"[[""American (Traditional)"",""tradamerican""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
3 Pigs Barbecue,-122.185604274273,47.6202560216188,170,3,"[[""Barbeque"",""bbq""]]"
Jack In The Box,-122.326889,47.807137,14,2.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Sponge,-122.292158380151,47.5902622193098,3,4.5,"[[""Preschools"",""preschools""],[""Language Schools"",""language_schools""]]"
Taqueria El Rinconsito,-122.311248779297,47.3544502258301,50,3.5,"[[""Mexican"",""mexican""],[""Sandwiches"",""sandwiches""]]"
Five Guys Burgers and Fries,-122.1405631,47.631143,101,3.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Kirkland Bilingual Preschool and Childcare,-122.223175,47.723938,3,5,"[[""Preschools"",""preschools""],[""Language Schools"",""language_schools""],[""Child Care \u0026 Day Care"",""childcare""]]"
Qdoba Mexican Grill,-122.1389694,47.631649,35,3.5,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""]]"
Gallo De Oro,-122.206429,47.759777,62,3,"[[""Mexican"",""mexican""]]"
Qdoba Mexican Grill,-122.1284866,47.6748009,34,3.5,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Subway,-122.1403122,47.6313095,6,3.5,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Wendy's,-122.2028809,47.6777191,17,2.5,"[[""Fast Food"",""hotdogs""],[""Burgers"",""burgers""]]"
Combo Restaurant,-122.149055,47.595707,22,3,"[[""Chinese"",""chinese""]]"
Southgate Garden,-122.1409,47.576778,133,3,"[[""Korean"",""korean""],[""Barbeque"",""bbq""]]"
El Charro Mexican Restaurant,-122.203712,47.387501,23,3,"[[""Mexican"",""mexican""]]"
Country Burger and Teriyaki,-122.25592,47.381573,62,4,"[[""Burgers"",""burgers""],[""Asian Fusion"",""asianfusion""]]"
The Spanish Language School,-122.204742431641,47.760368347168,1,5,"[[""Language Schools"",""language_schools""]]"
Taquiria El Taconazo,-122.233139,47.7560081,11,4,"[[""Food Stands"",""foodstands""],[""Mexican"",""mexican""],[""Sandwiches"",""sandwiches""]]"
Wendy's,-122.1869812,47.71064,8,3.5,"[[""Fast Food"",""hotdogs""],[""Burgers"",""burgers""]]"
Jalisco Restaurant,-122.637095823884,47.7332802861929,27,4,"[[""Mexican"",""mexican""]]"
LaPlaya Mexican Restaurant,-122.4638672,47.5085487,39,2.5,"[[""Mexican"",""mexican""]]"
IHOP,-122.143631,47.627121,50,2.5,"[[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""American (Traditional)"",""tradamerican""]]"
Puerto Vallarta,-122.63237,47.520115,79,3.5,"[[""Mexican"",""mexican""]]"
El Marlin,-122.228683,47.39637,16,3,"[[""Mexican"",""mexican""]]"
Zamorana,-122.4601212,47.4457092,4,5,"[[""Mexican"",""mexican""]]"
Big Apple Deli,-122.04269349575,47.3881628136885,64,3.5,"[[""Delis"",""delis""],[""Sandwiches"",""sandwiches""],[""Breakfast \u0026 Brunch"",""breakfast_brunch""]]"
Viva Mexico,-122.304695,47.368122,22,3.5,"[[""Mexican"",""mexican""]]"
El Rinconcito,-122.231146171689,47.3834377527237,11,4,"[[""Mexican"",""mexican""]]"
2 Margaritas,-122.684898,47.65992,31,3.5,"[[""Mexican"",""mexican""]]"
Azteca Mexican Restaurant,-122.2192612,47.8554688,40,3,"[[""Mexican"",""mexican""]]"
Taqueria Los Cazadores,-122.629920959473,47.5885353088379,21,3.5,"[[""Mexican"",""mexican""]]"
The Egg & Us,-122.0426788,47.540741,153,3.5,"[[""Breakfast \u0026 Brunch"",""breakfast_brunch""],[""Diners"",""diners""],[""American (Traditional)"",""tradamerican""]]"
Subway,-122.118988,47.6708412,9,2,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Jack In The Box,-122.165977,47.753693,11,2.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Ixtapa,-122.301477044821,47.8466190397739,40,3,"[[""Mexican"",""mexican""]]"
California Burrito Taco Shop,-122.2955143,47.3973031,38,3.5,"[[""Mexican"",""mexican""]]"
El Parral,-122.304542809725,47.3671319335699,6,3,"[[""Bars"",""bars""],[""Dance Clubs"",""danceclubs""],[""Mexican"",""mexican""]]"
Subway,-122.227409854531,47.4120086431503,7,3,"[[""Sandwiches"",""sandwiches""],[""Fast Food"",""hotdogs""]]"
Round Table Pizza,-122.152446693904,47.7553130580559,24,2,"[[""Pizza"",""pizza""],[""Buffets"",""buffets""]]"
Taqueria Chenchos,-122.313698,47.821537,19,3,"[[""Southern"",""southern""],[""Mexican"",""mexican""]]"
Hot Tequila,-122.6865463,47.6576385,30,2,"[[""Mexican"",""mexican""],[""Sports Bars"",""sportsbars""]]"
Chipotle Mexican Grill,-122.2579,47.3932,5,3.5,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Qdoba Mexican Grill,-122.2181015,47.8502388,27,3.5,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Mi Bella Honduras Restaurant,-122.311562,47.337357,9,5,"[[""Latin American"",""latin""]]"
Mi Tierra,-121.969429,47.8589363,73,3.5,"[[""Mexican"",""mexican""]]"
Puerto Vallarta,-122.119553,47.357342,69,3,"[[""Mexican"",""mexican""]]"
Pizza Hut,-122.295281812549,47.3927074382796,15,2,"[[""Pizza"",""pizza""]]"
El Pescador,-122.299408,47.3782883,3,3,"[[""Mexican"",""mexican""]]"
Mucho Burrito,-122.28337097168,47.8645401000977,58,3,"[[""Mexican"",""mexican""],[""Fast Food"",""hotdogs""]]"
Taco Del Mar,-122.253937,47.849342,22,3,"[[""Fast Food"",""hotdogs""],[""Mexican"",""mexican""]]"
Calabria,-122.180141620338,47.8625486662178,46,3.5,"[[""Pizza"",""pizza""],[""Italian"",""italian""],[""Seafood"",""seafood""]]"
Los Cabos,-122.1173935,47.3580017,32,3.5,"[[""Mexican"",""mexican""]]"
Alliance Francaise De Seattle,-122.330358400941,47.6645627617836,3,4.5,"[[""Language Schools"",""language_schools""]]"
Subway,-121.936529651284,47.5258965790272,6,4,"[[""Fast Food"",""hotdogs""],[""Sandwiches"",""sandwiches""]]"
Ay Chihuahua,-122.2409286,47.8810806,2,3.5,"[[""Mexican"",""mexican""]]"
Taqueria La Bamba,-121.9770092,47.8643635,11,4.5,"[[""Mexican"",""mexican""]]"
Green River Community College,-122.2351379,47.384491,1,1,
The Quarters,-122.2333189,47.3801475,80,4.5,"[[""Southern"",""southern""]]"
Ezell's Famous Chicken,-122.15415738523,47.444372177124,22,3.5,"[[""Southern"",""southern""],[""Soul Food"",""soulfood""],[""Fast Food"",""hotdogs""]]"
Chick-fil-A,-122.185929886688,47.6169255216444,122,4,"[[""Fast Food"",""hotdogs""]]"
Ezell's Famous Chicken,-122.152831032872,47.7536603808403,125,3.5,"[[""Fast Food"",""hotdogs""],[""Chicken Shop"",""chickenshop""]]"
McDonald's,-122.201828,47.6157951,20,3.5,"[[""Burgers"",""burgers""],[""Fast Food"",""hotdogs""]]"
Ezell's Famous Chicken,-122.286529,47.821224,57,3.5,"[[""Fast Food"",""hotdogs""],[""Southern"",""southern""],[""Soul Food"",""soulfood""]]"
Dickey's Barbecue Pit,-122.151092,47.628286,55,3,"[[""Barbeque"",""bbq""]]"
Ezell's Famous Chicken,-122.15415738523,47.444372177124,8,3,"[[""Southern"",""southern""],[""Soul Food"",""soulfood""],[""Fast Food"",""hotdogs""]]"
